date,cash,portfolio_value,positions,trades
2024-08-30,25,830634,RATO-B.ST:57785; BULTEN.ST:106955; PCELL.ST:69316; HM-B.ST:70798; G5EN.ST:69565; HUSQ-B.ST:78399; NOTE.ST:129289; CEVI.ST:126712; SINT.ST:121790,
2024-09-02,25,826947,RATO-B.ST:56863; BULTEN.ST:107520; PCELL.ST:71877; HM-B.ST:70711; G5EN.ST:68410; HUSQ-B.ST:77401; NOTE.ST:127756; CEVI.ST:127915; SINT.ST:118469,
2024-09-03,25,816305,RATO-B.ST:55703; BULTEN.ST:104839; PCELL.ST:70538; HM-B.ST:70929; G5EN.ST:66822; HUSQ-B.ST:75972; NOTE.ST:126128; CEVI.ST:127434; SINT.ST:117915,
2024-09-04,25,817643,RATO-B.ST:55293; BULTEN.ST:103851; PCELL.ST:73390; HM-B.ST:70864; G5EN.ST:66389; HUSQ-B.ST:74815; NOTE.ST:126224; CEVI.ST:128876; SINT.ST:117915,
2024-09-05,26,821553,RATO-B.ST:55293; BULTEN.ST:102158; PCELL.ST:78337; HM-B.ST:69774; G5EN.ST:66101; SINT.ST:121790; HEXA-B.ST:109392; SAAB-B.ST:109298; CLAS-B.ST:109384,SELL HUSQ-B.ST 1181 @ 63.12 fee 69.00; SELL NOTE.ST 999 @ 124.53 fee 85.84; SELL CEVI.ST 487 @ 266.11 fee 89.42; BUY HEXA-B.ST 1095 @ 99.90 fee 75.48; BUY SAAB-B.ST 489 @ 223.51 fee 75.42; BUY CLAS-B.ST 725 @ 150.87 fee 75.47
2024-09-06,26,810266,RATO-B.ST:54098; BULTEN.ST:100606; PCELL.ST:78104; HM-B.ST:68772; G5EN.ST:65596; SINT.ST:117361; HEXA-B.ST:107828; SAAB-B.ST:107718; CLAS-B.ST:110156,
2024-09-09,26,812602,RATO-B.ST:53996; BULTEN.ST:101311; PCELL.ST:73972; HM-B.ST:68358; G5EN.ST:65668; SINT.ST:120129; HEXA-B.ST:108856; SAAB-B.ST:109468; CLAS-B.ST:110817,
2024-09-10,26,816722,RATO-B.ST:57409; BULTEN.ST:99336; PCELL.ST:75718; HM-B.ST:67574; G5EN.ST:66534; SINT.ST:120129; HEXA-B.ST:108550; SAAB-B.ST:109419; CLAS-B.ST:112026,
2024-09-11,26,812231,RATO-B.ST:57102; BULTEN.ST:97502; PCELL.ST:77464; HM-B.ST:68358; G5EN.ST:66173; SINT.ST:118469; HEXA-B.ST:107697; SAAB-B.ST:109833; CLAS-B.ST:109608,
2024-09-12,22,818460,RATO-B.ST:57751; BULTEN.ST:99477; PCELL.ST:75951; HM-B.ST:70232; G5EN.ST:64152; SINT.ST:117915; HEXA-B.ST:109053; ELAN-B.ST:111995; HUSQ-B.ST:111912,SELL SAAB-B.ST 489 @ 229.13 fee 77.31; SELL CLAS-B.ST 725 @ 154.72 fee 77.40; BUY ELAN-B.ST 1291 @ 86.75 fee 77.28; BUY HUSQ-B.ST 1819 @ 61.52 fee 77.22
2024-09-13,22,841132,RATO-B.ST:58706; BULTEN.ST:100183; PCELL.ST:80898; HM-B.ST:72062; G5EN.ST:65235; SINT.ST:123451; HEXA-B.ST:110266; ELAN-B.ST:114414; HUSQ-B.ST:115895,
2024-09-16,22,840936,RATO-B.ST:58740; BULTEN.ST:100183; PCELL.ST:82586; HM-B.ST:74327; G5EN.ST:64874; SINT.ST:123451; HEXA-B.ST:108462; ELAN-B.ST:113689; HUSQ-B.ST:114602,
2024-09-17,22,853728,RATO-B.ST:58945; BULTEN.ST:102017; PCELL.ST:86427; HM-B.ST:76462; G5EN.ST:66606; SINT.ST:123451; HEXA-B.ST:109720; ELAN-B.ST:114777; HUSQ-B.ST:115301,
2024-09-18,22,848610,RATO-B.ST:58979; BULTEN.ST:103005; PCELL.ST:85612; HM-B.ST:76397; G5EN.ST:66895; SINT.ST:119576; HEXA-B.ST:108987; ELAN-B.ST:112963; HUSQ-B.ST:116174,
2024-09-19,49,858259,RATO-B.ST:59833; BULTEN.ST:102581; PCELL.ST:83924; HM-B.ST:77704; SINT.ST:122344; HEXA-B.ST:112945; ELAN-B.ST:112237; HUSQ-B.ST:118830; HPOL-B.ST:67812,SELL G5EN.ST 772 @ 88.05 fee 69.00; BUY HPOL-B.ST 641 @ 105.79 fee 69.00
2024-09-20,49,839598,RATO-B.ST:57546; BULTEN.ST:98207; PCELL.ST:81422; HM-B.ST:78292; SINT.ST:120683; HEXA-B.ST:111469; ELAN-B.ST:112116; HUSQ-B.ST:116454; HPOL-B.ST:63361,
2024-09-23,49,840939,RATO-B.ST:57819; BULTEN.ST:97219; PCELL.ST:82353; HM-B.ST:80144; SINT.ST:120129; HEXA-B.ST:110157; ELAN-B.ST:111753; HUSQ-B.ST:117223; HPOL-B.ST:64092,
2024-09-24,49,851720,RATO-B.ST:57614; BULTEN.ST:96373; PCELL.ST:91607; HM-B.ST:79534; SINT.ST:120129; HEXA-B.ST:110758; ELAN-B.ST:111391; HUSQ-B.ST:119564; HPOL-B.ST:64702,
2024-09-25,49,866605,RATO-B.ST:58024; BULTEN.ST:94538; PCELL.ST:103771; HM-B.ST:79011; SINT.ST:121790; HEXA-B.ST:113711; ELAN-B.ST:111270; HUSQ-B.ST:120472; HPOL-B.ST:63970,
2024-09-26,69,887917,BULTEN.ST:97784; SINT.ST:122897; HEXA-B.ST:117975; ELAN-B.ST:113326; HUSQ-B.ST:123442; HPOL-B.ST:65861; SAAB-B.ST:123266; G5EN.ST:123298,SELL RATO-B.ST 1774 @ 33.25 fee 69.00; SELL PCELL.ST 2910 @ 38.70 fee 77.71; SELL HM-B.ST 456 @ 165.29 fee 69.00; BUY SAAB-B.ST 570 @ 216.26 fee 85.05; BUY G5EN.ST 1426 @ 86.46 fee 85.08
2024-09-27,69,891487,BULTEN.ST:97360; SINT.ST:122897; HEXA-B.ST:120872; ELAN-B.ST:112842; HUSQ-B.ST:124525; HPOL-B.ST:65861; SAAB-B.ST:123096; G5EN.ST:123964,
2024-09-30,69,880510,BULTEN.ST:95526; SINT.ST:121790; HEXA-B.ST:119396; ELAN-B.ST:111632; HUSQ-B.ST:124036; HPOL-B.ST:64031; SAAB-B.ST:122331; G5EN.ST:121698,
2024-10-01,69,876451,BULTEN.ST:93551; SINT.ST:121790; HEXA-B.ST:118959; ELAN-B.ST:110423; HUSQ-B.ST:121031; HPOL-B.ST:64397; SAAB-B.ST:126666; G5EN.ST:119566,
2024-10-02,69,878859,BULTEN.ST:93833; SINT.ST:121790; HEXA-B.ST:118904; ELAN-B.ST:108246; HUSQ-B.ST:121625; HPOL-B.ST:63361; SAAB-B.ST:129867; G5EN.ST:121165,
2024-10-03,33,875285,BULTEN.ST:92845; ELAN-B.ST:107883; HUSQ-B.ST:121346; HPOL-B.ST:62690; SAAB-B.ST:129386; G5EN.ST:119299; RATO-B.ST:120990; BEIJ-B.ST:120815,SELL SINT.ST 1166 @ 107.30 fee 86.33; SELL HEXA-B.ST 1095 @ 106.84 fee 80.72; BUY RATO-B.ST 3721 @ 32.52 fee 83.48; BUY BEIJ-B.ST 752 @ 160.66 fee 83.36
2024-10-04,33,884691,BULTEN.ST:93410; ELAN-B.ST:110423; HUSQ-B.ST:122603; HPOL-B.ST:64336; SAAB-B.ST:128876; G5EN.ST:120365; RATO-B.ST:123495; BEIJ-B.ST:121150,
2024-10-07,33,877958,BULTEN.ST:93551; ELAN-B.ST:105706; HUSQ-B.ST:120926; HPOL-B.ST:63543; SAAB-B.ST:128904; G5EN.ST:121165; RATO-B.ST:123352; BEIJ-B.ST:120777,
2024-10-08,33,875527,BULTEN.ST:95808; ELAN-B.ST:105706; HUSQ-B.ST:120018; HPOL-B.ST:62629; SAAB-B.ST:128989; G5EN.ST:118633; RATO-B.ST:122636; BEIJ-B.ST:121075,
2024-10-09,33,881358,BULTEN.ST:97925; ELAN-B.ST:108367; HUSQ-B.ST:122394; HPOL-B.ST:63848; SAAB-B.ST:128733; G5EN.ST:117300; RATO-B.ST:121348; BEIJ-B.ST:121411,
2024-10-10,33,864486,BULTEN.ST:98207; ELAN-B.ST:105464; HUSQ-B.ST:120018; HPOL-B.ST:62629; SAAB-B.ST:120517; G5EN.ST:116366; RATO-B.ST:119916; BEIJ-B.ST:121336,
2024-10-11,33,866880,BULTEN.ST:97078; ELAN-B.ST:106069; HUSQ-B.ST:120717; HPOL-B.ST:63056; SAAB-B.ST:120375; G5EN.ST:115567; RATO-B.ST:121419; BEIJ-B.ST:122567,
2024-10-14,33,869282,BULTEN.ST:95949; ELAN-B.ST:106311; HUSQ-B.ST:118795; HPOL-B.ST:63056; SAAB-B.ST:121796; G5EN.ST:117699; RATO-B.ST:121920; BEIJ-B.ST:123722,
2024-10-15,33,872375,BULTEN.ST:95244; ELAN-B.ST:106069; HUSQ-B.ST:118725; HPOL-B.ST:62995; SAAB-B.ST:121597; G5EN.ST:120232; RATO-B.ST:124355; BEIJ-B.ST:123126,
2024-10-16,33,872482,BULTEN.ST:96937; ELAN-B.ST:105706; HUSQ-B.ST:118795; HPOL-B.ST:61714; SAAB-B.ST:123616; G5EN.ST:119965; RATO-B.ST:122851; BEIJ-B.ST:122865,
2024-10-17,99,877444,BULTEN.ST:96796; ELAN-B.ST:104013; HUSQ-B.ST:120332; HPOL-B.ST:63361; SAAB-B.ST:125265; VOLV-B.ST:122428; SWED-A.ST:122547; SINT.ST:122604,SELL G5EN.ST 1426 @ 84.88 fee 83.51; SELL RATO-B.ST 3721 @ 32.61 fee 83.73; SELL BEIJ-B.ST 752 @ 167.25 fee 86.78; BUY VOLV-B.ST 475 @ 257.74 fee 84.48; BUY SWED-A.ST 646 @ 189.70 fee 84.56; BUY SINT.ST 1158 @ 105.88 fee 84.60
2024-10-18,99,896721,BULTEN.ST:98066; ELAN-B.ST:114777; HUSQ-B.ST:121660; HPOL-B.ST:63787; SAAB-B.ST:124867; VOLV-B.ST:126724; SWED-A.ST:122487; SINT.ST:124253,
2024-10-21,99,897209,BULTEN.ST:98066; ELAN-B.ST:118164; HUSQ-B.ST:121264; HPOL-B.ST:62812; SAAB-B.ST:125066; VOLV-B.ST:125708; SWED-A.ST:121778; SINT.ST:124253,
2024-10-22,99,917220,BULTEN.ST:105827; ELAN-B.ST:119978; HUSQ-B.ST:120797; HPOL-B.ST:63178; SAAB-B.ST:136211; VOLV-B.ST:124645; SWED-A.ST:122783; SINT.ST:123703,
2024-10-23,99,920048,BULTEN.ST:102299; ELAN-B.ST:117438; HUSQ-B.ST:124754; HPOL-B.ST:63604; SAAB-B.ST:134675; VOLV-B.ST:125153; SWED-A.ST:128872; SINT.ST:123154,
2024-10-24,710,917189,BULTEN.ST:101170; HPOL-B.ST:63848; SWED-A.ST:125857; SINT.ST:123154; AZN.ST:83197; NOTE.ST:83875; EQT.ST:83905; BEIJ-B.ST:83795; G5EN.ST:83866; CLAS-B.ST:83812,SELL ELAN-B.ST 1291 @ 90.78 fee 80.87; SELL HUSQ-B.ST 1819 @ 70.07 fee 87.94; SELL SAAB-B.ST 570 @ 236.42 fee 92.98; SELL VOLV-B.ST 475 @ 261.92 fee 85.85; BUY AZN.ST 52 @ 1599.94 fee 69.00; BUY NOTE.ST 683 @ 122.80 fee 69.00; BUY EQT.ST 267 @ 314.25 fee 69.00; BUY BEIJ-B.ST 532 @ 157.51 fee 69.00; BUY G5EN.ST 998 @ 84.03 fee 69.00; BUY CLAS-B.ST 499 @ 167.96 fee 69.00
2024-10-25,710,918748,BULTEN.ST:98630; HPOL-B.ST:64946; SWED-A.ST:127039; SINT.ST:124253; AZN.ST:82782; NOTE.ST:83482; EQT.ST:84300; BEIJ-B.ST:83928; G5EN.ST:84425; CLAS-B.ST:84252,
2024-10-28,710,927322,BULTEN.ST:98489; HPOL-B.ST:64336; SWED-A.ST:128990; SINT.ST:124253; AZN.ST:83379; NOTE.ST:87083; EQT.ST:84642; BEIJ-B.ST:85728; G5EN.ST:84332; CLAS-B.ST:85378,
2024-10-29,710,933290,BULTEN.ST:98348; HPOL-B.ST:63787; SWED-A.ST:129995; SINT.ST:125353; AZN.ST:83093; NOTE.ST:90030; EQT.ST:84379; BEIJ-B.ST:85093; G5EN.ST:86291; CLAS-B.ST:86211,
2024-10-30,710,925147,BULTEN.ST:98066; HPOL-B.ST:62568; SWED-A.ST:128163; SINT.ST:126452; AZN.ST:80549; NOTE.ST:89375; EQT.ST:83483; BEIJ-B.ST:85199; G5EN.ST:84519; CLAS-B.ST:86064,
2024-10-31,294,919964,BULTEN.ST:97502; HPOL-B.ST:61531; AZN.ST:78940; BEIJ-B.ST:84643; G5EN.ST:86291; CLAS-B.ST:85721; LUND-B.ST:141727; HOLM-B.ST:141684; INVE-B.ST:141632,SELL SWED-A.ST 646 @ 197.84 fee 88.19; SELL SINT.ST 1158 @ 109.20 fee 87.25; SELL NOTE.ST 683 @ 131.14 fee 69.00; SELL EQT.ST 267 @ 304.88 fee 69.00; BUY LUND-B.ST 272 @ 521.06 fee 97.79; BUY HOLM-B.ST 345 @ 410.68 fee 97.76; BUY INVE-B.ST 478 @ 296.30 fee 97.73
2024-11-01,294,928079,BULTEN.ST:98348; HPOL-B.ST:62812; AZN.ST:79225; BEIJ-B.ST:87078; G5EN.ST:87037; CLAS-B.ST:86700; LUND-B.ST:142669; HOLM-B.ST:141954; INVE-B.ST:141961,
2024-11-04,294,933921,BULTEN.ST:96232; HPOL-B.ST:62934; AZN.ST:79485; BEIJ-B.ST:91473; G5EN.ST:87877; CLAS-B.ST:87435; LUND-B.ST:142804; HOLM-B.ST:142628; INVE-B.ST:142760,
2024-11-05,294,928472,BULTEN.ST:96514; HPOL-B.ST:63970; AZN.ST:73307; BEIJ-B.ST:93088; G5EN.ST:85918; CLAS-B.ST:88365; LUND-B.ST:142400; HOLM-B.ST:142021; INVE-B.ST:142596,
2024-11-06,294,928099,BULTEN.ST:95385; HPOL-B.ST:66166; AZN.ST:72372; BEIJ-B.ST:88402; G5EN.ST:93194; CLAS-B.ST:87288; LUND-B.ST:141592; HOLM-B.ST:140740; INVE-B.ST:142666,
2024-11-07,212,946079,AZN.ST:71230; BEIJ-B.ST:91156; CLAS-B.ST:91547; LUND-B.ST:144688; HOLM-B.ST:141482; INVE-B.ST:143723; HM-B.ST:87345; EQT.ST:87306; SINT.ST:87390,SELL BULTEN.ST 1475 @ 67.92 fee 69.13; SELL HPOL-B.ST 641 @ 103.13 fee 69.00; SELL G5EN.ST 998 @ 96.28 fee 69.00; BUY HM-B.ST 566 @ 154.32 fee 69.00; BUY EQT.ST 281 @ 310.70 fee 69.00; BUY SINT.ST 835 @ 104.66 fee 69.00
2024-11-08,212,939539,AZN.ST:72554; BEIJ-B.ST:90176; CLAS-B.ST:91057; LUND-B.ST:144553; HOLM-B.ST:139931; INVE-B.ST:142803; HM-B.ST:87649; EQT.ST:86059; SINT.ST:84545,
2024-11-11,212,947271,AZN.ST:73047; BEIJ-B.ST:90149; CLAS-B.ST:93603; LUND-B.ST:145899; HOLM-B.ST:140201; INVE-B.ST:144030; HM-B.ST:87097; EQT.ST:86863; SINT.ST:86171,
2024-11-12,212,933841,AZN.ST:73177; BEIJ-B.ST:88402; CLAS-B.ST:94141; LUND-B.ST:142535; HOLM-B.ST:137705; INVE-B.ST:140634; HM-B.ST:86683; EQT.ST:83369; SINT.ST:86983,
2024-11-13,212,931451,AZN.ST:74034; BEIJ-B.ST:87899; CLAS-B.ST:93015; LUND-B.ST:141996; HOLM-B.ST:138987; INVE-B.ST:139950; HM-B.ST:85551; EQT.ST:82011; SINT.ST:87796,
2024-11-14,63,936691,AZN.ST:74760; BEIJ-B.ST:88799; EQT.ST:81983; SINT.ST:86983; BULTEN.ST:100699; HPOL-B.ST:100715; HEXA-B.ST:100727; NEWA-B.ST:100731; CEVI.ST:100542; ELUX-B.ST:100688,SELL CLAS-B.ST 499 @ 188.66 fee 69.00; SELL LUND-B.ST 272 @ 528.48 fee 99.18; SELL HOLM-B.ST 345 @ 404.42 fee 96.27; SELL INVE-B.ST 478 @ 296.73 fee 97.87; SELL HM-B.ST 566 @ 151.15 fee 69.00; BUY BULTEN.ST 1491 @ 67.54 fee 69.48; BUY HPOL-B.ST 1015 @ 99.23 fee 69.49; BUY HEXA-B.ST 1053 @ 95.66 fee 69.50; BUY NEWA-B.ST 1031 @ 97.70 fee 69.50; BUY CEVI.ST 437 @ 230.07 fee 69.37; BUY ELUX-B.ST 1156 @ 87.10 fee 69.47
2024-11-15,63,926695,AZN.ST:72294; BEIJ-B.ST:85834; EQT.ST:81484; SINT.ST:87390; BULTEN.ST:100699; HPOL-B.ST:100233; HEXA-B.ST:98856; NEWA-B.ST:97888; CEVI.ST:101405; ELUX-B.ST:100549,
2024-11-18,63,918479,AZN.ST:71957; BEIJ-B.ST:85596; EQT.ST:81789; SINT.ST:85358; BULTEN.ST:99130; HPOL-B.ST:99460; HEXA-B.ST:99066; NEWA-B.ST:99185; CEVI.ST:97090; ELUX-B.ST:99786,
2024-11-19,63,908309,AZN.ST:72606; BEIJ-B.ST:84854; EQT.ST:80929; SINT.ST:85358; BULTEN.ST:98702; HPOL-B.ST:98591; HEXA-B.ST:97825; NEWA-B.ST:97290; CEVI.ST:94501; ELUX-B.ST:97590,
2024-11-20,63,897088,AZN.ST:73151; BEIJ-B.ST:83080; EQT.ST:81623; SINT.ST:84951; BULTEN.ST:95992; HPOL-B.ST:100522; HEXA-B.ST:96963; NEWA-B.ST:95495; CEVI.ST:91264; ELUX-B.ST:93983,
2024-11-21,29,900169,BEIJ-B.ST:83107; EQT.ST:83009; BULTEN.ST:96277; HPOL-B.ST:102453; HEXA-B.ST:95807; NEWA-B.ST:95295; CEVI.ST:92559; RATO-B.ST:83953; NIBE-B.ST:83944; ELAN-B.ST:83735,SELL AZN.ST 52 @ 1411.24 fee 69.00; SELL SINT.ST 835 @ 103.20 fee 69.00; SELL ELUX-B.ST 1156 @ 79.98 fee 69.00; BUY RATO-B.ST 2774 @ 30.26 fee 69.00; BUY NIBE-B.ST 1882 @ 44.60 fee 69.00; BUY ELAN-B.ST 1018 @ 82.25 fee 69.00
2024-11-22,29,914955,BEIJ-B.ST:86363; EQT.ST:85144; BULTEN.ST:97276; HPOL-B.ST:103516; HEXA-B.ST:96585; NEWA-B.ST:96343; CEVI.ST:93638; RATO-B.ST:85287; NIBE-B.ST:85514; ELAN-B.ST:85261,
2024-11-25,29,930840,BEIJ-B.ST:86019; EQT.ST:87944; BULTEN.ST:98274; HPOL-B.ST:104771; HEXA-B.ST:97951; NEWA-B.ST:97140; CEVI.ST:95579; RATO-B.ST:86515; NIBE-B.ST:90879; ELAN-B.ST:85737,
2024-11-26,29,909639,BEIJ-B.ST:85622; EQT.ST:86890; BULTEN.ST:95849; HPOL-B.ST:100619; HEXA-B.ST:96837; NEWA-B.ST:96343; CEVI.ST:92559; RATO-B.ST:84594; NIBE-B.ST:86468; ELAN-B.ST:83830,
2024-11-27,29,913621,BEIJ-B.ST:86363; EQT.ST:87528; BULTEN.ST:96562; HPOL-B.ST:100426; HEXA-B.ST:95722; NEWA-B.ST:97440; CEVI.ST:95579; RATO-B.ST:84700; NIBE-B.ST:87253; ELAN-B.ST:82018,
2024-11-28,888,920489,EQT.ST:87556; BULTEN.ST:96705; HPOL-B.ST:101778; HEXA-B.ST:96900; NEWA-B.ST:97789; CEVI.ST:96658; ELAN-B.ST:84402; AZN.ST:85240; ELUX-B.ST:86302; LUND-B.ST:86272,SELL BEIJ-B.ST 532 @ 163.28 fee 69.00; SELL RATO-B.ST 2774 @ 30.63 fee 69.00; SELL NIBE-B.ST 1882 @ 46.36 fee 69.00; BUY AZN.ST 58 @ 1469.65 fee 69.00; BUY ELUX-B.ST 1061 @ 81.34 fee 69.00; BUY LUND-B.ST 167 @ 516.60 fee 69.00
2024-11-29,888,928384,EQT.ST:92157; BULTEN.ST:97703; HPOL-B.ST:102067; HEXA-B.ST:97720; NEWA-B.ST:98246; CEVI.ST:94285; ELAN-B.ST:86214; AZN.ST:85182; ELUX-B.ST:86493; LUND-B.ST:87429,
2024-12-02,888,934413,EQT.ST:90400; BULTEN.ST:98987; HPOL-B.ST:103226; HEXA-B.ST:99423; NEWA-B.ST:100886; CEVI.ST:92775; ELAN-B.ST:87073; AZN.ST:85269; ELUX-B.ST:87066; LUND-B.ST:88421,
2024-12-03,888,932996,EQT.ST:90735; BULTEN.ST:96562; HPOL-B.ST:103612; HEXA-B.ST:100706; NEWA-B.ST:99007; CEVI.ST:92343; ELAN-B.ST:86882; AZN.ST:87295; ELUX-B.ST:86875; LUND-B.ST:88090,
2024-12-04,888,947137,EQT.ST:89870; BULTEN.ST:99130; HPOL-B.ST:105640; HEXA-B.ST:108613; NEWA-B.ST:101952; CEVI.ST:91480; ELAN-B.ST:87549; AZN.ST:84632; ELUX-B.ST:88466; LUND-B.ST:88917,
2024-12-05,224,949902,CEVI.ST:91049; AZN.ST:85153; ELUX-B.ST:88551; HOLM-B.ST:114252; BEIJ-B.ST:114154; MEKO.ST:114142; CLAS-B.ST:114149; SKA-B.ST:114181; INVE-B.ST:114047,SELL EQT.ST 281 @ 324.98 fee 69.00; SELL BULTEN.ST 1491 @ 65.82 fee 69.00; SELL HPOL-B.ST 1015 @ 103.70 fee 72.63; SELL HEXA-B.ST 1053 @ 105.79 fee 76.87; SELL NEWA-B.ST 1031 @ 98.49 fee 70.07; SELL ELAN-B.ST 1018 @ 87.50 fee 69.00; SELL LUND-B.ST 167 @ 529.96 fee 69.00; BUY HOLM-B.ST 279 @ 409.51 fee 78.83; BUY BEIJ-B.ST 667 @ 171.15 fee 78.77; BUY MEKO.ST 853 @ 133.81 fee 78.76; BUY CLAS-B.ST 526 @ 217.01 fee 78.76; BUY SKA-B.ST 512 @ 223.01 fee 78.79; BUY INVE-B.ST 378 @ 301.71 fee 78.69
2024-12-06,224,957866,CEVI.ST:89754; AZN.ST:86079; ELUX-B.ST:92625; HOLM-B.ST:114416; BEIJ-B.ST:115250; MEKO.ST:114645; CLAS-B.ST:114355; SKA-B.ST:115557; INVE-B.ST:114961,
2024-12-09,224,965321,CEVI.ST:93638; AZN.ST:86456; ELUX-B.ST:98376; HOLM-B.ST:115888; BEIJ-B.ST:115183; MEKO.ST:113638; CLAS-B.ST:113736; SKA-B.ST:114378; INVE-B.ST:113805,
2024-12-10,224,965251,CEVI.ST:94716; AZN.ST:85442; ELUX-B.ST:101241; HOLM-B.ST:114470; BEIJ-B.ST:113789; MEKO.ST:113806; CLAS-B.ST:114459; SKA-B.ST:114083; INVE-B.ST:113021,
2024-12-11,224,971056,CEVI.ST:97521; AZN.ST:85848; ELUX-B.ST:103066; HOLM-B.ST:115507; BEIJ-B.ST:114188; MEKO.ST:113806; CLAS-B.ST:114355; SKA-B.ST:114771; INVE-B.ST:111772,
2024-12-12,494,967280,CEVI.ST:97090; AZN.ST:85732; BEIJ-B.ST:113026; CLAS-B.ST:113426; INVE-B.ST:111007; HM-B.ST:89450; RATO-B.ST:89465; NEWA-B.ST:89454; EQT.ST:89280; LUND-B.ST:88855,SELL ELUX-B.ST 1061 @ 96.50 fee 70.65; SELL HOLM-B.ST 279 @ 414.78 fee 79.85; SELL MEKO.ST 853 @ 134.40 fee 79.11; SELL SKA-B.ST 512 @ 223.97 fee 79.12; BUY HM-B.ST 585 @ 152.91 fee 69.00; BUY RATO-B.ST 2899 @ 30.86 fee 69.00; BUY NEWA-B.ST 923 @ 96.92 fee 69.00; BUY EQT.ST 284 @ 314.36 fee 69.00; BUY LUND-B.ST 174 @ 510.66 fee 69.00
2024-12-13,494,962877,CEVI.ST:97737; AZN.ST:84458; BEIJ-B.ST:113159; CLAS-B.ST:113633; INVE-B.ST:110746; HM-B.ST:89222; RATO-B.ST:88684; NEWA-B.ST:87318; EQT.ST:88829; LUND-B.ST:88597,
2024-12-16,494,959258,CEVI.ST:95148; AZN.ST:84690; BEIJ-B.ST:112926; CLAS-B.ST:112394; INVE-B.ST:110653; HM-B.ST:87910; RATO-B.ST:88629; NEWA-B.ST:87818; EQT.ST:90689; LUND-B.ST:87908,
2024-12-17,494,950967,CEVI.ST:93853; AZN.ST:84834; BEIJ-B.ST:112395; CLAS-B.ST:111878; INVE-B.ST:110205; HM-B.ST:86797; RATO-B.ST:87346; NEWA-B.ST:86181; EQT.ST:89590; LUND-B.ST:87392,
2024-12-18,494,953984,CEVI.ST:95795; AZN.ST:83792; BEIJ-B.ST:112063; CLAS-B.ST:110537; INVE-B.ST:110485; HM-B.ST:86769; RATO-B.ST:87680; NEWA-B.ST:88091; EQT.ST:90886; LUND-B.ST:87392,
2024-12-19,45,929766,CEVI.ST:94285; HM-B.ST:84715; RATO-B.ST:85394; NEWA-B.ST:86000; EQT.ST:83784; LUND-B.ST:85480; NIBE-B.ST:136779; HUSQ-B.ST:136749; SAVE.ST:136535,SELL AZN.ST 58 @ 1420.73 fee 69.00; SELL BEIJ-B.ST 667 @ 163.03 fee 75.03; SELL CLAS-B.ST 526 @ 210.54 fee 76.41; SELL INVE-B.ST 378 @ 286.52 fee 74.73; BUY NIBE-B.ST 3272 @ 41.80 fee 94.38; BUY HUSQ-B.ST 2396 @ 57.07 fee 94.36; BUY SAVE.ST 614 @ 222.37 fee 94.21
2024-12-20,45,937713,CEVI.ST:95364; HM-B.ST:86084; RATO-B.ST:85728; NEWA-B.ST:87545; EQT.ST:85898; LUND-B.ST:85894; NIBE-B.ST:137039; HUSQ-B.ST:136749; SAVE.ST:137367,
2024-12-23,45,935225,CEVI.ST:95364; HM-B.ST:85000; RATO-B.ST:85784; NEWA-B.ST:87272; EQT.ST:85278; LUND-B.ST:85963; NIBE-B.ST:137039; HUSQ-B.ST:135280; SAVE.ST:138200,
2024-12-27,45,942945,CEVI.ST:93853; HM-B.ST:85029; RATO-B.ST:86565; NEWA-B.ST:88545; EQT.ST:87420; LUND-B.ST:86703; NIBE-B.ST:137722; HUSQ-B.ST:137318; SAVE.ST:139746,
2024-12-30,45,944152,CEVI.ST:93853; HM-B.ST:85057; RATO-B.ST:87402; NEWA-B.ST:88318; EQT.ST:86264; LUND-B.ST:86272; NIBE-B.ST:140517; HUSQ-B.ST:136797; SAVE.ST:139627,
2025-01-02,399,951533,CEVI.ST:91264; HM-B.ST:84858; RATO-B.ST:89967; NEWA-B.ST:90181; EQT.ST:87138; LUND-B.ST:87306; NIBE-B.ST:141979; HUSQ-B.ST:137460; HOLM-B.ST:140981,SELL SAVE.ST 614 @ 230.50 fee 97.66; BUY HOLM-B.ST 352 @ 400.51 fee 97.28
2025-01-03,399,952848,CEVI.ST:91696; HM-B.ST:83717; RATO-B.ST:90302; NEWA-B.ST:89909; EQT.ST:87786; LUND-B.ST:86961; NIBE-B.ST:144611; HUSQ-B.ST:136417; HOLM-B.ST:141050,
2025-01-07,399,949356,CEVI.ST:88891; HM-B.ST:85171; RATO-B.ST:89131; NEWA-B.ST:89818; EQT.ST:88378; LUND-B.ST:87650; NIBE-B.ST:139087; HUSQ-B.ST:139782; HOLM-B.ST:141050,
2025-01-08,399,937582,CEVI.ST:89754; HM-B.ST:83717; RATO-B.ST:89800; NEWA-B.ST:88727; EQT.ST:89731; LUND-B.ST:87306; NIBE-B.ST:133432; HUSQ-B.ST:135043; HOLM-B.ST:139674,
2025-01-09,399,936759,CEVI.ST:89107; HM-B.ST:83431; RATO-B.ST:89242; NEWA-B.ST:88454; EQT.ST:90322; LUND-B.ST:86789; NIBE-B.ST:132100; HUSQ-B.ST:134901; HOLM-B.ST:142013,
