Total trades: 3708
Final portfolio value: 87804365381
Max single position value seen: 10950299274.786922
Max shares for any ticker: 402601398
Trades with shares > 1,000,000 found:
date,action,ticker,price,shares,fee,cash_after,reason 
2023-08-28,SELL,RATO-B.ST,32.220001220703125,40356403,897195.5142069992,8617597442.665554,REBALANCE_OUT_random
2023-08-28,SELL,NIBE-B.ST,82.5,15692133,893274.6710249999,9911305140.49453,REBALANCE_OUT_random
2023-08-28,BUY,BULTEN.ST,67.14652252197266,18450890,854850.0396454536,8671537189.519444,REBALANCE_IN_random
2023-08-28,BUY,CLAS-B.ST,92.43058776855469,13403713,854850.018901002,7431769268.629525,REBALANCE_IN_random
2023-08-28,BUY,HEXA-B.ST,97.94805908203125,12648674,854850.0171003332,6192001350.351072,REBALANCE_IN_random
2023-08-28,BUY,HM-B.ST,148.1344757080078,8363435,854850.0106016715,4952233441.497468,REBALANCE_IN_random
2023-08-28,BUY,HOLM-B.ST,386.46270751953125,3205776,854849.8821361816,3712465718.954199,REBALANCE_IN_random
2023-08-28,BUY,NEWA-B.ST,68.32323455810547,18133116,854850.0650387612,2472697731.151825,REBALANCE_IN_random
2023-08-28,BUY,PCELL.ST,71.83999633789062,17245451,854850.0643128378,1232929744.4022398,REBALANCE_IN_random
2023-08-28,BUY,SWED-A.ST,165.48619079589844,7445211,850134.929562588,1.4109554290771484,REBALANCE_IN_random
2023-09-04,SELL,NEWA-B.ST,78.1500015258789,18133116,977801.099717568,1416125243.380177,REBALANCE_OUT_random
2023-09-04,SELL,ELAN-B.ST,105.0,13018150,943164.9674999999,2782087828.412677,REBALANCE_OUT_random
2023-09-04,SELL,PCELL.ST,68.80000305175781,17245451,818676.0861859685,3967756233.7554307,REBALANCE_OUT_random
2023-09-04,SELL,HEXA-B.ST,98.19999694824219,12648674,857048.8262575241,5208998933.128484,REBALANCE_OUT_random
2023-09-04,SELL,HM-B.ST,168.52000427246094,8363435,972490.21033339,6617432544.850599,REBALANCE_OUT_random
2023-09-04,BUY,ELUX-B.ST,118.5999984741211,11159245,913205.6435809169,5293032899.234674,REBALANCE_IN_random
2023-09-04,BUY,HPOL-B.ST,98.320556640625,13460933,913205.6335688891,3968633268.1389475,REBALANCE_IN_random
2023-09-04,BUY,LUND-B.ST,438.6459655761719,3017208,913205.4203878638,2644233946.2144094,REBALANCE_IN_random
2023-09-04,BUY,NOTE.ST,161.8206787109375,8178723,913205.6897256408,1319834233.6759288,REBALANCE_IN_random
2023-09-11,SELL,LUND-B.ST,456.5,3017208,950375.26188,2696239310.414049,REBALANCE_OUT_random
2023-09-11,SELL,ELUX-B.ST,113.5,11159245,873936.2721749999,3961939681.6418743,REBALANCE_OUT_random
2023-09-11,SELL,HPOL-B.ST,105.0,13460933,975244.5958499999,5374362402.046024,REBALANCE_OUT_random
2023-09-11,SELL,HOLM-B.ST,406.0,3205776,898066.08864,6675009391.957384,REBALANCE_OUT_random
2023-09-11,SELL,NOTE.ST,172.6999969482422,8178723,974601.1516269575,8086500227.946276,REBALANCE_OUT_random
2023-09-11,SELL,CLAS-B.ST,116.0,13403713,1072833.1885199999,9640258102.757755,REBALANCE_OUT_random
2023-09-11,BUY,ELAN-B.ST,91.91650390625,14747437,935317.6669261962,9487795147.253654,REBALANCE_IN_random
2023-09-11,BUY,G5EN.ST,147.06080627441406,9217499,935317.6559937877,8131326994.824056,REBALANCE_IN_random
2023-09-11,BUY,HEXA-B.ST,95.55421447753906,14186008,935317.6671983385,6774858826.144773,REBALANCE_IN_random
2023-09-11,BUY,HM-B.ST,155.5751953125,8713040,935317.7008382812,5418390608.678309,REBALANCE_IN_random
2023-09-11,BUY,NEWA-B.ST,69.05632781982422,19629380,935317.7011241317,4061922390.797284,REBALANCE_IN_random
2023-09-11,BUY,NIBE-B.ST,76.78430938720703,17653774,935317.6628208036,2705454228.466632,REBALANCE_IN_random
2023-09-15,SELL,NIBE-B.ST,75.0,17653774,913582.8045,4028573695.662132,STOP_LOSS_random
2023-09-18,SELL,G5EN.ST,158.0,9217499,1004891.74098,5483933645.921152,REBALANCE_OUT_random
2023-09-18,SELL,NEWA-B.ST,73.98999786376953,19629380,1002140.671144313,6935309289.517128,REBALANCE_OUT_random
2023-09-18,SELL,HEXA-B.ST,96.27999877929688,14186008,942421.894716936,8300195700.5455065,REBALANCE_OUT_random
2023-09-18,SELL,HM-B.ST,158.17999267578125,8713040,950977.7363348145,9677473326.19296,REBALANCE_OUT_random
2023-09-18,BUY,BEIJ-B.ST,118.80313110351562,11636866,953922.32075211,8294023286.840165,REBALANCE_IN_random
2023-09-18,BUY,CLAS-B.ST,111.67975616455078,12379111,953922.3076295968,6910573266.518627,REBALANCE_IN_random
2023-09-18,BUY,EQT.ST,199.6739501953125,6923768,953922.3136891698,5527123237.4090395,REBALANCE_IN_random
2023-09-18,BUY,NIBE-B.ST,72.12654876708984,19167646,953922.346238827,4143673161.093486,REBALANCE_IN_random
2023-09-18,BUY,PCELL.ST,61.439998626708984,22501566,953922.367055773,2760223054.5876284,REBALANCE_IN_random
2023-09-18,BUY,SAVE.ST,138.4250946044922,9987323,953922.3304732282,1376773001.1365345,REBALANCE_IN_random
2023-09-18,BUY,SOBI.ST,220.39999389648438,6242394,949318.2836546209,83.35342907905579,REBALANCE_IN_random
2023-09-20,SELL,BEIJ-B.ST,113.5999984741211,11636866,912144.0922920506,1321035899.1046886,STOP_LOSS_random
2023-09-21,SELL,ELAN-B.ST,96.9000015258789,14747437,986028.400783934,2749076538.5067077,STOP_LOSS_random
2023-09-22,SELL,NIBE-B.ST,67.23999786376953,19167646,889294.4085045084,4037019720.191694,STOP_LOSS_random
2023-09-22,SELL,PCELL.ST,58.20000076293945,22501566,903617.8992734593,5345707260.659753,STOP_LOSS_random
2023-09-25,SELL,SAVE.ST,151.39999389648438,9987323,1043335.6424571304,6856744566.259514,REBALANCE_OUT_random
2023-09-25,SELL,CLAS-B.ST,118.0,12379111,1007907.2176199999,8316471757.041894,REBALANCE_OUT_random
2023-09-25,SELL,BULTEN.ST,70.19999694824219,18450890,893724.170967723,9610830454.563278,REBALANCE_OUT_random
2023-09-25,SELL,SWED-A.ST,203.3000030517578,7445211,1044391.8791244767,11123397481.705135,REBALANCE_OUT_random
2023-09-25,BUY,ELUX-B.ST,110.5,12583028,959392.96986,9732013494.735275,REBALANCE_IN_random
2023-09-25,BUY,HPOL-B.ST,89.84305572509766,15476150,959392.9787333793,8340629494.896572,REBALANCE_IN_random
2023-09-25,BUY,LUND-B.ST,452.2953186035156,3074152,959392.9452101879,6949245543.675727,REBALANCE_IN_random
2023-09-25,BUY,NIBE-B.ST,64.61909484863281,21517241,959392.9995713246,5557861513.616264,REBALANCE_IN_random
2023-09-25,BUY,PCELL.ST,55.47999954223633,25061728,959393.0139976793,4166477462.634615,REBALANCE_IN_random
2023-09-25,BUY,VOLV-B.ST,217.14193725585938,6403298,959392.9274571331,2775093537.1605883,REBALANCE_IN_random
2023-09-29,SELL,PCELL.ST,52.900001525878906,25061728,914778.1601144018,4099944208.441636,STOP_LOSS_random
2023-10-02,SELL,NIBE-B.ST,71.80000305175781,21517241,1066007.1989311317,5643816170.708113,REBALANCE_OUT_random
2023-10-02,SELL,ELUX-B.ST,113.05000305175781,12583028,981532.8341222443,7065345991.674345,REBALANCE_OUT_random
2023-10-02,SELL,EQT.ST,216.89999389648438,6923768,1036218.0134890649,8566075010.60153,REBALANCE_OUT_random
2023-10-02,SELL,SOBI.ST,223.39999389648438,6242394,962240.0392346209,9959663552.061747,REBALANCE_OUT_random
2023-10-02,BUY,CEVI.ST,150.55474853515625,9450443,981738.257893471,8535872744.393025,REBALANCE_IN_random
2023-10-02,BUY,G5EN.ST,137.65524291992188,10336032,981738.2070937792,7112082010.397846,REBALANCE_IN_random
2023-10-02,BUY,HM-B.ST,143.44960021972656,9918529,981738.2236742573,5688291252.356407,REBALANCE_IN_random
2023-10-02,BUY,NEWA-B.ST,68.68977355957031,20713550,981738.2507892379,4264500454.9907804,REBALANCE_IN_random
2023-10-02,BUY,PCELL.ST,50.400001525878906,28230338,981738.2640104933,2840709638.4506927,REBALANCE_IN_random
2023-10-02,BUY,SHB-B.ST,105.45204162597656,13492475,981738.2343828392,1416918864.8788617,REBALANCE_IN_random
2023-10-04,SELL,PCELL.ST,46.11000061035156,28230338,898173.6226631973,2717721593.6666293,STOP_LOSS_random
2023-10-05,SELL,CEVI.ST,146.0,9450443,952037.6278199999,4096534234.0388093,STOP_LOSS_random
2023-10-09,SELL,LUND-B.ST,459.0,3074152,973614.6799199999,5506596387.35889,REBALANCE_OUT_random
2023-10-09,SELL,NEWA-B.ST,73.6500015258789,20713550,1052631.5624833945,7031096744.902775,REBALANCE_OUT_random
2023-10-09,SELL,VOLV-B.ST,224.85000610351562,6403298,993449.3001240143,8469884889.98528,REBALANCE_OUT_random
2023-10-09,SELL,HPOL-B.ST,96.0,15476150,1025140.176,9954570149.80928,REBALANCE_OUT_random
2023-10-09,SELL,HM-B.ST,150.97999572753906,9918529,1033274.6315699958,11451036341.221182,REBALANCE_OUT_random
2023-10-09,SELL,SHB-B.ST,117.0,13492475,1089247.50675,13028566668.714432,REBALANCE_OUT_random
2023-10-09,BUY,BEIJ-B.ST,109.66442108154297,13200439,998856.7656604832,10131333188.688335,REBALANCE_IN_random
2023-10-09,BUY,ELUX-B.ST,112.19999694824219,12902126,998856.7634998269,8682715834.098999,REBALANCE_IN_random
2023-10-09,BUY,EMBRAC-B.ST,124.70999908447266,11607878,998856.7337793425,7234098522.612549,REBALANCE_IN_random
2023-10-09,BUY,HOLM-B.ST,407.05487060546875,3556322,998856.5521635534,5785481474.519003,REBALANCE_IN_random
2023-10-09,BUY,NIBE-B.ST,67.35086822509766,21493687,998856.7517578612,4336864136.958751,REBALANCE_IN_random
2023-10-09,BUY,PCELL.ST,46.36000061035156,31225593,998856.7722716267,2888246769.6478896,REBALANCE_IN_random
2023-10-09,BUY,SOBI.ST,221.8000030517578,6526683,998856.6334293205,1439629603.6966045,REBALANCE_IN_random
2023-10-09,BUY,SWED-A.ST,170.1483612060547,8455191,992659.455710586,51.90671110153198,REBALANCE_IN_random
2023-10-16,SELL,BEIJ-B.ST,104.0,13200439,947263.50264,1371898444.404071,REBALANCE_OUT_random
2023-10-16,SELL,EMBRAC-B.ST,120.0,11607878,961132.2984,2763882672.105671,REBALANCE_OUT_random
2023-10-16,SELL,PCELL.ST,46.119998931884766,31225593,993685.7779071531,4203013302.135232,REBALANCE_OUT_random
2023-10-16,SELL,HOLM-B.ST,432.79998779296875,3556322,1062031.5215496277,5741127388.801548,REBALANCE_OUT_random
2023-10-16,SELL,SWED-A.ST,209.0,8455191,1219323.09411,7507042984.7074375,REBALANCE_OUT_random
2023-10-16,SELL,NIBE-B.ST,66.63999938964844,21493687,988314.1091072932,8938393959.159624,REBALANCE_OUT_random
2023-10-16,BUY,CEVI.ST,128.0692901611328,11632236,1027915.2231796746,7447633836.429669,REBALANCE_IN_random
2023-10-16,BUY,CLAS-B.ST,119.4218521118164,12474537,1027915.2958163935,5956873608.356471,REBALANCE_IN_random
2023-10-16,BUY,EQT.ST,216.93936157226562,6867044,1027915.1774615734,4466113551.930352,REBALANCE_IN_random
2023-10-16,BUY,HEXA-B.ST,97.15011596679688,15334334,1027915.3051977813,2975353310.2515583,REBALANCE_IN_random
2023-10-16,BUY,SAVE.ST,144.11891174316406,10336827,1027915.2581009752,1484593136.876102,REBALANCE_IN_random
2023-10-16,BUY,VOLV-B.ST,215.6699676513672,6878887,1023662.842369513,137.2663221359253,REBALANCE_IN_random
2023-10-17,SELL,G5EN.ST,150.0,10336032,1069779.312,1549335157.954322,STOP_LOSS_random
2023-10-18,SELL,EQT.ST,208.0,6867044,985558.1548799999,2976694751.7994423,STOP_LOSS_random
2023-10-20,SELL,SOBI.ST,207.8000030517578,6526683,935808.8756493204,4332003690.241649,STOP_LOSS_random
2023-10-20,SELL,CEVI.ST,122.5999984741211,11632236,984017.3599369253,5757131788.732328,STOP_LOSS_random
2023-10-23,SELL,VOLV-B.ST,219.60000610351562,6878887,1042316.502757922,7266693099.414965,REBALANCE_OUT_random
2023-10-23,SELL,ELUX-B.ST,108.69999694824219,12902126,967698.1292098269,8668186458.111591,REBALANCE_OUT_random
2023-10-23,SELL,SAVE.ST,146.10000610351562,10336827,1042045.2365757796,10177354900.666,REBALANCE_OUT_random
2023-10-23,SELL,HEXA-B.ST,94.19999694824219,15334334,996701.0090422952,11620852415.660284,REBALANCE_OUT_random
2023-10-23,BUY,ELAN-B.ST,77.25664520263672,18728632,998368.7815127764,11574292216.562283,REBALANCE_IN_random
2023-10-23,BUY,EMBRAC-B.ST,107.45999908447266,13464650,998368.7809041939,10126382571.108633,REBALANCE_IN_random
2023-10-23,BUY,HOLM-B.ST,381.4822692871094,3792866,998368.6788595257,8678473073.647852,REBALANCE_IN_random
2023-10-23,BUY,HPOL-B.ST,83.80744934082031,17264710,998368.8030091781,7230563396.135889,REBALANCE_IN_random
2023-10-23,BUY,LUND-B.ST,432.45953369140625,3345772,998368.5892808569,5782654028.588844,REBALANCE_IN_random
2023-10-23,BUY,MEKO.ST,82.47000122070312,17544698,998368.7731790387,4334744394.338798,REBALANCE_IN_random
2023-10-23,BUY,RATO-B.ST,28.945308685302734,49987766,998368.8089774897,2886834708.1711392,REBALANCE_IN_random
2023-10-24,SELL,CLAS-B.ST,116.4000015258789,12474537,1001904.9268258966,4337868929.078946,STOP_LOSS_random
2023-10-26,SELL,RATO-B.ST,29.139999389648438,49987766,1005083.9948036233,5793507315.814032,STOP_LOSS_random
2023-10-30,SELL,LUND-B.ST,448.5,3345772,1035399.3319799999,7293050658.482052,REBALANCE_OUT_random
2023-10-30,SELL,ELAN-B.ST,84.80000305175781,18728632,1095849.7550211218,8880142859.48228,REBALANCE_OUT_random
2023-10-30,SELL,EMBRAC-B.ST,107.87999725341797,13464650,1002270.8194625815,10331706993.681053,REBALANCE_OUT_random
2023-10-30,BUY,BEIJ-B.ST,103.6612777709961,14238278,1018411.0826096772,8854730491.859781,REBALANCE_IN_random
2023-10-30,BUY,BULTEN.ST,57.421852111816406,25703771,1018411.1145838167,7377753943.667202,REBALANCE_IN_random
2023-10-30,BUY,HM-B.ST,134.61260986328125,10964486,1018411.0726258922,5900777456.325167,REBALANCE_IN_random
2023-10-30,BUY,PCELL.ST,43.540000915527344,33898900,1018411.1145544052,4423800908.175242,REBALANCE_IN_random
2023-10-30,BUY,SHB-B.ST,103.9823226928711,14194317,1018411.0549822451,2946824446.4213543,REBALANCE_IN_random
2023-10-30,BUY,SINT.ST,93.50897979736328,15784132,1018411.0754117715,1469847955.0390272,REBALANCE_IN_random
2023-11-06,SELL,SINT.ST,108.0,15784132,1176233.51664,3173357977.5223875,REBALANCE_OUT_random
2023-11-06,SELL,BEIJ-B.ST,113.30000305175781,14238278,1113105.8891877255,4785441812.484976,REBALANCE_OUT_random
2023-11-06,SELL,PCELL.ST,50.13999938964844,33898900,1172786.6694637297,6483959851.125265,REBALANCE_OUT_random
2023-11-06,SELL,HM-B.ST,159.77999877929688,10964486,1208814.8361899762,8234656595.984693,REBALANCE_OUT_random
2023-11-06,SELL,MEKO.ST,95.69999694824219,17544698,1158529.0060899032,9912525612.036434,REBALANCE_OUT_random
2023-11-06,BUY,AZN.ST,1399.977294921875,1180081,1139939.7582564037,8259299066.109476,REBALANCE_IN_random
2023-11-06,BUY,HEXA-B.ST,95.15524291992188,17362023,1139940.3861409267,6606071609.5770645,REBALANCE_IN_random
2023-11-06,BUY,NEWA-B.ST,69.74359130859375,23688020,1139940.4341949585,4952844083.353075,REBALANCE_IN_random
2023-11-06,BUY,NOTE.ST,141.20962524414062,11699539,1139940.3872262533,3299616625.246641,REBALANCE_IN_random
2023-11-06,BUY,SKA-B.ST,140.95098876953125,11721007,1139940.392956972,1646389158.829087,REBALANCE_IN_random
2023-11-13,SELL,NEWA-B.ST,79.0,23688020,1291233.9701999999,3516451504.8588867,REBALANCE_OUT_random
2023-11-13,SELL,BULTEN.ST,61.0,25703771,1081871.7213899998,5083299664.137497,REBALANCE_OUT_random
2023-11-13,SELL,SKA-B.ST,154.39999389648438,11721007,1248709.1523898488,6891774364.245758,REBALANCE_OUT_random
2023-11-13,SELL,SHB-B.ST,117.0,14194317,1145907.21141,8551363546.034348,REBALANCE_OUT_random
2023-11-13,SELL,NOTE.ST,156.8000030517578,11699539,1265796.54812387,10384585500.390383,REBALANCE_OUT_random
2023-11-13,BUY,CEVI.ST,154.4652557373047,11204877,1194227.2920039298,8652627081.788336,REBALANCE_IN_random
2023-11-13,BUY,ELAN-B.ST,79.59502410888672,21744628,1194227.2910301534,6920668664.598533,REBALANCE_IN_random
2023-11-13,BUY,G5EN.ST,130.44723510742188,13267925,1194227.2509852217,5188710305.484907,REBALANCE_IN_random
2023-11-13,BUY,HM-B.ST,144.6505889892578,11965137,1194227.2389271413,3456751963.858819,REBALANCE_IN_random
2023-11-13,BUY,NIBE-B.ST,64.18672943115234,26964518,1194227.3125641316,1724793515.4388177,REBALANCE_IN_random
2023-11-20,SELL,ELAN-B.ST,93.69999694824219,21744628,1405855.3882960565,3760859237.2911835,REBALANCE_OUT_random
2023-11-20,SELL,HEXA-B.ST,101.9000015258789,17362023,1220741.2174327178,5528828666.266095,REBALANCE_OUT_random
2023-11-20,SELL,HM-B.ST,167.83999633789062,11965137,1385677.699681028,7535671538.8287735,REBALANCE_OUT_random
2023-11-20,SELL,G5EN.ST,146.89999389648438,13267925,1344850.0900481185,9483384790.257738,REBALANCE_OUT_random
2023-11-20,SELL,NIBE-B.ST,65.5999984741211,26964518,1220521.9143622334,11251036607.998787,REBALANCE_OUT_random
2023-11-20,SELL,AZN.ST,1344.5,1180081,1094767.0441049999,12836560745.454681,REBALANCE_OUT_random
2023-11-20,BUY,BULTEN.ST,59.181556701660156,30985910,1265318.1288361014,11001501037.708307,REBALANCE_IN_random
2023-11-20,BUY,EMBRAC-B.ST,139.25999450683594,13168134,1265318.0452686427,9166441451.157759,REBALANCE_IN_random
2023-11-20,BUY,LUND-B.ST,473.2112731933594,3875212,1265317.8630457872,7331382128.880528,REBALANCE_IN_random
2023-11-20,BUY,NEWA-B.ST,80.45703887939453,22792218,1265318.1151438088,5496322440.991749,REBALANCE_IN_random
2023-11-20,BUY,SKA-B.ST,154.6636199951172,11856662,1265318.0435251968,3661262856.9696774,REBALANCE_IN_random
2023-11-20,BUY,SWED-A.ST,157.82992553710938,11618800,1265318.0937930907,1826203200.045318,REBALANCE_IN_random
2023-11-20,BUY,VOLV-B.ST,222.31765747070312,8208722,1259211.2536490753,142.9234437942505,REBALANCE_IN_random
2023-11-27,SELL,NEWA-B.ST,86.47000122070312,22792218,1359881.7516149469,1969483379.4543605,REBALANCE_OUT_random
2023-11-27,SELL,CEVI.ST,178.39999389648438,11204877,1379275.492003492,3967054092.373215,REBALANCE_OUT_random
2023-11-27,SELL,VOLV-B.ST,238.5,8208722,1350868.3359299998,5923483421.037285,REBALANCE_OUT_random
2023-11-27,SELL,HPOL-B.ST,108.0999984741211,17264710,1287757.4360127388,7788510788.257416,REBALANCE_OUT_random
2023-11-27,SELL,SWED-A.ST,194.0,11618800,1555292.568,10041002695.689415,REBALANCE_OUT_random
2023-11-27,SELL,EMBRAC-B.ST,130.0500030517578,13168134,1181635.9481513095,11752336926.62722,STOP_LOSS_random
2023-11-27,BUY,ELAN-B.ST,82.38309478759766,28530943,1621822.4932684966,9400247722.585405,REBALANCE_IN_random
2023-11-27,BUY,G5EN.ST,132.381103515625,17755308,1621822.4137468652,7048158633.871854,REBALANCE_IN_random
2023-11-27,BUY,HEXA-B.ST,104.082275390625,22582782,1621822.4612952098,4696069476.2001095,REBALANCE_IN_random
2023-11-27,BUY,SINT.ST,101.31219482421875,23200241,1621822.461950971,2343980317.577331,REBALANCE_IN_random
2023-12-04,SELL,SINT.ST,108.5,23200241,1736886.042465,4859469580.034866,REBALANCE_OUT_random
2023-12-04,SELL,BULTEN.ST,64.4000015258789,30985910,1376889.929383715,6853585341.386229,REBALANCE_OUT_random
2023-12-04,SELL,ELAN-B.ST,91.30000305175781,28530943,1797363.8762489744,9456663160.479507,REBALANCE_OUT_random
2023-12-04,SELL,SKA-B.ST,170.14999389648438,11856662,1392013.567183548,11472682113.845001,REBALANCE_OUT_random
2023-12-04,SELL,HEXA-B.ST,105.25,22582782,1640018.085795,13847879901.259207,REBALANCE_OUT_random
2023-12-04,SELL,G5EN.ST,152.6999969482422,17755308,1870752.479416419,16557244626.194891,REBALANCE_OUT_random
2023-12-04,SELL,HOLM-B.ST,443.8999938964844,3792866,1161720.7040326262,18239736099.741043,REBALANCE_OUT_random
2023-12-04,BUY,CEVI.ST,168.9341583251953,11996610,1398379.6770428787,16211700506.958378,REBALANCE_IN_random
2023-12-04,BUY,CLAS-B.ST,126.09941101074219,16071743,1398379.7550890527,14183664800.98727,REBALANCE_IN_random
2023-12-04,BUY,ELUX-B.ST,103.5999984741211,19562136,1398379.709227879,12155629161.527493,REBALANCE_IN_random
2023-12-04,BUY,HM-B.ST,164.67221069335938,12307099,1398379.6676909022,10127593582.30777,REBALANCE_IN_random
2023-12-04,BUY,NOTE.ST,146.9615478515625,13790255,1398379.6818467467,8099557982.558174,REBALANCE_IN_random
2023-12-04,BUY,SAVE.ST,160.0802764892578,12660131,1398379.7169004546,6071522331.97105,REBALANCE_IN_random
2023-12-04,BUY,SHB-B.ST,113.90290069580078,17792675,1398379.7326099833,4043486658.6007833,REBALANCE_IN_random
2023-12-04,BUY,SOBI.ST,252.39999389648438,8029466,1398379.6468804998,2015451109.5618742,REBALANCE_IN_random
2023-12-04,BUY,VOLV-B.ST,232.24169921875,8672264,1389702.3159291795,79.81235122680664,REBALANCE_IN_random
2023-12-11,SELL,LUND-B.ST,532.0,3875212,1422512.82096,2060190350.9913912,REBALANCE_OUT_random
2023-12-11,SELL,VOLV-B.ST,252.89999389648438,8672264,1513318.7037414038,4251892544.956351,REBALANCE_OUT_random
2023-12-11,SELL,SAVE.ST,180.0,12660131,1572388.2702,6529143736.6861515,REBALANCE_OUT_random
2023-12-11,SELL,HM-B.ST,172.5399932861328,12307099,1465192.0773939225,8651145323.440529,REBALANCE_OUT_random
2023-12-11,SELL,SHB-B.ST,126.19999694824219,17792675,1549350.5161837349,10895031503.62541,REBALANCE_OUT_random
2023-12-11,SELL,SOBI.ST,239.0,8029466,1324139.23806,12812749738.38735,STOP_LOSS_random
2023-12-11,BUY,BULTEN.ST,69.18406677246094,37039596,1768159.419193394,10248431696.07918,REBALANCE_IN_random
